"Case Number","Date Submitted","Date of Event","Short Description","City","State/Country","Attachments"
"120700","2022-02-05","2012-09-28","Observed in a Google earth photo","Unknown","TX, US",""
"120699","2022-02-05","2022-02-04","6 orbs caught in my photographs","New York","NY, US",""
"120698","2022-02-05","2020-07-30","aile orientée à 45°","Saint Thibault","FR",""
"120697","2022-02-04","2021-12-09","I viewed what I thought was a large parachute near Cape Cod Joint Base","Sandwich","MA, US",""
"120695","2022-02-04","2018-07-19","Lights shining in my windows from the outside, came inside.","Willard","MO, US",""
"120694","2022-02-04","2022-02-01","A row of five evenly spaced oval shaped lights which just hovered for over 25 minutes and did not move","Jupiter","FL, US",""
"120693","2022-02-04","2022-02-04","Disc or tube ufo v slowly moved across the sky","London","GB",""
"120692","2022-02-04","2022-01-28","Stationary star like lights, moved away slowly to NE","South Cave","GB",""
"120691","2022-02-04","2022-01-31","Tic tac over Palm Beach","Palm.beach gardens","FL, US",""
"120690","2022-02-04","2021-09-14","Dark blob object drifted overhead","Parker","CO, US",""
"120689","2022-02-04","2022-02-04","UAP REVISITED","Clearwater","FL, US",""
"120688","2022-02-04","2022-01-25","Bright light jumping/warping","Tuscola","TX, US",""
"120687","2022-02-04","2022-01-31","Brief sighting of unusual-looking object","London, Kentucky","KY, US",""
"120686","2022-02-04","2022-02-04","Golden light flashing","Shoreline","WA, US",""
"120685","2022-02-04","2022-02-04","Was looking for an address of a TV show location and noticed a saucer shaped item over some hills in the background","Eagle Point","OR, US",""
"120684","2022-02-04","2022-02-03","Round ball like bright lights","Ventura","CA, US",""
"120682","2022-02-03","2022-01-28","Looked up lights to solid to be plane observed filmed took stills.","TACOMA","WA, US",""
"120681","2022-02-03","2022-01-29","I first witnessed this in August of last year.  All the files i sent were from the past week.","Ballston spa","NY, US",""
"120680","2022-02-03","2022-01-27","Cigar shaped object flying","North Grosvenordale","CT, US",""
"120678","2022-02-03","2022-01-31","Many different flashing lights meet, merge, and ejects others.","Bonita Springs","FL, US",""
